8.802090000000000000e+05
4.895690000000000000e+05
5.787010000000000000e+05
6.769320000000000000e+05
1.104994000000000000e+06
5.799730000000000000e+05
1.264774000000000000e+06
5.746310000000000000e+05
7.177410000000000000e+05
7.320160000000000000e+05
7.602780000000000000e+05
1.256417000000000000e+06
7.114610000000000000e+05
6.924540000000000000e+05
5.207510000000000000e+05
6.008610000000000000e+05
8.314890000000000000e+05
7.642220000000000000e+05
6.231760000000000000e+05
5.757620000000000000e+05
8.798870000000000000e+05
6.281770000000000000e+05
7.195130000000000000e+05
5.792410000000000000e+05
5.448070000000000000e+05
6.254800000000000000e+05
5.273920000000000000e+05
6.915260000000000000e+05
7.734580000000000000e+05
9.865860000000000000e+05
8.259530000000000000e+05
7.357250000000000000e+05
1.086990000000000000e+06
7.184020000000000000e+05
5.839800000000000000e+05
6.524830000000000000e+05
7.687350000000000000e+05
7.361480000000000000e+05
5.689940000000000000e+05
5.216890000000000000e+05
5.657520000000000000e+05
7.471800000000000000e+05
6.165190000000000000e+05
5.406000000000000000e+05
6.094760000000000000e+05
6.504800000000000000e+05
4.788530000000000000e+05
7.404910000000000000e+05
9.154900000000000000e+05
1.187659000000000000e+06
6.768660000000000000e+05
6.553180000000000000e+05
5.853280000000000000e+05
7.151510000000000000e+05
5.927290000000000000e+05
5.892940000000000000e+05
5.921070000000000000e+05
5.226760000000000000e+05
5.666740000000000000e+05
6.070070000000000000e+05
5.670370000000000000e+05
4.524800000000000000e+05
6.533300000000000000e+05
6.370550000000000000e+05
8.188240000000000000e+05
5.755960000000000000e+05
7.465600000000000000e+05
6.767550000000000000e+05
9.663140000000000000e+05
6.009990000000000000e+05
5.525530000000000000e+05
1.030217000000000000e+06
7.519900000000000000e+05
6.186080000000000000e+05
5.896970000000000000e+05
7.187060000000000000e+05
6.638120000000000000e+05
9.934040000000000000e+05
8.331860000000000000e+05
4.769390000000000000e+05
5.847340000000000000e+05
8.903470000000000000e+05
5.832830000000000000e+05
5.311070000000000000e+05
7.779660000000000000e+05
5.929370000000000000e+05
5.206630000000000000e+05
5.953770000000000000e+05
6.269990000000000000e+05
7.686230000000000000e+05
5.340060000000000000e+05
8.250190000000000000e+05
6.056830000000000000e+05
5.940400000000000000e+05
7.050280000000000000e+05
5.918440000000000000e+05
6.192010000000000000e+05
5.684730000000000000e+05
6.008880000000000000e+05
6.212480000000000000e+05
